STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,TIMELINESS,Timeliness,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NOR,Norway,A,Annual,DMC_BIO,Consumption of biomass,PT_CONS_MAT_D,Percentage of domestic material consumption,_T,Total - all activities,2010,,17.1,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,NOR,Norway,A,Annual,DMC_BIO,Consumption of biomass,PT_CONS_MAT_D,Percentage of domestic material consumption,_T,Total - all activities,2009,,16.22,,A,Normal value,,,0,Units,_Z,Not applicable,,,2,2 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2008,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2007,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2006,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2005,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2004,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2003,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2002,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2001,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2000,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2023,,,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2022,,4.98,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2021,,4.19,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2020,,3.78,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2019,,2.64,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2018,,0.88,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2017,,0.55,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2016,,0.24,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2015,,0.24,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2014,,0.26,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2013,,0.08,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2012,,0.02,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2011,,0.02,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,ARE,United Arab Emirates,A,Annual,RE_NRG,Renewable electricity generation,PT_GEN_EL,Percentage of electricity generation,_T,Total - all activities,2010,,0.02,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2007,,3.49,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2006,,4.14,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2005,,3.94,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2004,,4.14,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2003,,3.98,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2002,,4.09,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2001,,4.33,,E,Estimated value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2000,,4.44,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2022,,5.72,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2021,,5.91,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2020,,5.98,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2019,,5.79,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2018,,6.77,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2017,,5.48,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2016,,5.43,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2015,,5.74,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2014,,6.19,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2013,,6.21,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2012,,5.34,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2011,,5.88,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2010,,5.77,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,DNK,Denmark,A,Annual,WATER_FW,"Water stress, total freshwater abstraction",PT_RSC_REN_INT,Percentage of internal renewable resources,_T,Total - all activities,2009,,4.04,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2007,,149.8,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2006,,141.75,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2005,,132.55,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2004,,125.4,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2003,,124.59,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2002,,122.28,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2001,,108.19,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2000,,105.41,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2023,,,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2022,,242.27,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2021,,229.83,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2020,,226.26,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2019,,230.54,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2018,,231.02,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2017,,238.74,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2016,,232.82,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2015,,232.18,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2014,,225.34,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2013,,204.45,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2012,,205.75,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2011,,200.22,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2010,,190.99,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,SAU,Saudi Arabia,A,Annual,NRGS,Total energy supply,TOE,Tonnes of oil equivalent,_T,Total - all activities,2009,,172.55,,A,Normal value,,,6,Millions,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2007,,35.89,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2006,,35.82,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2005,,34.94,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2004,,33.76,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2003,,34.07,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2002,,33.59,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2001,,33.4,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2000,,32.99,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2022,,40.91,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2021,,41.41,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,KOR,Korea,A,Annual,NRGC,Energy consumption,PT_CONS_NRG,Percentage of energy consumption,_O,Other,2020,,41.07,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
